PRODUCT_ID,PRODUCT_CATEGORY_ID,SUPPLIER_ID,PRODUCT_NAME,PRODUCT_DESCRIPTION,PRODUCT_PRICE,PRODUCT_QTY_AVAILABLE
3000548,13,2000398,Coastal Culottes,Durable and waterproof hiking boots for any terrain.  Ankle support and aggressive tread keep you comfortable and confident on the trail.,21,27
3000809,14,2000150,Current Bandana,Soft and comfortable sweatpants with a relaxed fit. Perfect for lounging at home or running errands in style.,28,47
3000082,39,2000072,Honey Dipper (or Honey Spoon),"Space-saving and nesting bakeware set for all your baking needs. Includes cake pans, loaf pans, and baking sheets for delicious creations.",14,79
3000154,22,2000594,Google Pixel 4a,"Advanced smartwatch with built-in GPS, health monitoring, contactless payment, and advanced fitness tracking. Stay connected, on track, and informed with a sleek and sophisticated design.",12,64
3000622,13,2000790,Current Skinny Jeans,Comfy and stylish tee with a shimmering constellation design.  Shine bright wherever you go.,80,76
3000871,21,2000224,Motorola Moto G Power (2021),Keep an eye on your home with this 360° security camera. Live stream footage and receive alerts for peace of mind.,70,24
3000444,39,2000791,Bartender's Bar Spoon,"Cutlery set with razor-sharp, stainless steel blades for effortless slicing and dicing.  Elegant design complements any kitchen.",62,6
3000662,22,2000520,OnePlus Nord,Charge your phone wirelessly with this sleek and convenient charging pad.  Simply place your phone down and power up.,19,26
3000918,38,2000625,Breville BEM800XL Scraper Mixer Pro,"Achieve restaurant-quality results at home with this sous vide precision cooker. Perfect for cooking meat, fish, and vegetables to a perfect temperature.",84,76
3000873,34,2000137,Baking Pan,"Add julienne functionality to your existing spiralizer. Create julienne vegetables for stir-fries, salads, and more.",9,10
3000391,31,2000968,Fizz & Sparkle Soda Maker,"Track your weight, body fat, and muscle mass with this smart scale and its accompanying app. Stay motivated and reach your health goals.",34,58
3000805,15,2000046,Current Platform Sneakers (different design),Durable and waterproof hiking boots for any terrain.  Ankle support and aggressive tread keep you comfortable and confident on the trail.,22,60
3000685,12,2000659,Summit Thermal,Breathable and moisture-wicking tank top with a mesh back for maximum ventilation. Stay cool and comfortable during your toughest workouts.,51,56
3000004,25,2000398,Teamgroup T-Force Vulcan Z 16GB (2x8GB) DDR4 3200MHz,"High-definition projector for an incredible home theater experience. Enjoy movies, games, and presentations in stunning clarity.",45,83
3000463,26,2000379,"Fractal Design Ion+ 660P (660W, 80 Plus Platinum)",Charge your phone wirelessly with this sleek and convenient charging pad.  Simply place your phone down and power up.,68,82
3000657,15,2000704,Aura Ankle Boots (different design),Durable and waterproof hiking boots for any terrain.  Ankle support and aggressive tread keep you comfortable and confident on the trail.,10,96
3000547,31,2000652,Bloom Herb Garden Kit,Advanced sous vide cooker with Wi-Fi connectivity and voice control. Monitor cooking progress with ease and achieve perfectly cooked meals using voice commands.,72,63
3000898,12,2000763,Vacation Shirt,"Pamper your feet with these ultra-soft, cushioned socks. Available in a variety of fun colors and patterns.",55,28
3000370,38,2000150,Hamilton Beach 7-Speed Stand Mixer,Craft your own sparkling water at home with this fun and easy-to-use soda maker. Add a splash of flavor for a refreshing beverage.,74,49
3000603,22,2000086,Xiaomi Mi 10T Lite,"Keep an eye on your property with this weatherproof 360° security camera. Live stream footage, receive alerts, and deter potential intruders.",33,90
3000223,22,2000832,Sony Xperia 10 III,Keep an eye on your home with this 360° security camera. Live stream footage and receive alerts for peace of mind.,97,28
3000012,37,2000072,Finger Bowl,"Powerful food processor with multiple attachments for chopping, slicing, shredding, and kneading. Effortlessly prepare all your ingredients for delicious meals.",92,92
3000755,28,2000165,"Apple MacBook Air (M1, 2020)","All-in-one smartwatch with fitness tracking, notifications, GPS, and contactless payment. Stay connected and on track.",32,23
3000364,33,2000455,Spun Steel Wok,"Advanced spiralizer with interchangeable blades for endless possibilities. Create veggie noodles, ribbons, and more.",94,46
3000416,26,2000520,"XFX XTR 750W (750W, 80 Plus Gold)",Compact and portable instant camera for capturing memories on the go. Easy to use and perfect for capturing life's spontaneous moments.,41,52
3000801,21,2000379,Huawei P40 Lite,"Next-level virtual reality experience with enhanced graphics, haptic feedback, and realistic movement tracking. Explore virtual worlds with unparalleled immersion.",100,60
3000663,35,2000398,Belt Grinder,"Powerful and versatile hand blender for effortless blending, pureeing, and whipping. Perfect for soups, smoothies, dips, and more.",40,23
3000791,11,2000791,Zen Sweatpants,Durable and waterproof hiking boots for any terrain.  Ankle support and aggressive tread keep you comfortable and confident on the trail.,84,92
3000105,36,2000856,Irish Coffee Glass,"Space-saving and nesting bakeware set for all your baking needs. Includes cake pans, loaf pans, and baking sheets for delicious creations.",40,59
3000922,14,2000659,Aura Beanie,Breathable and moisture-wicking tank top for your toughest workouts. Rise from any challenge in style.,49,84
3000351,12,2000057,Cotton Shirt,"Effortless one-piece outfit with multiple pockets for ultimate functionality. Perfect for work, errands, or travel.",78,89
3000134,38,2000224,Dualit 5-Speed Professional Hand Mixer,"Space-saving and nesting bakeware set for all your baking needs. Includes cake pans, loaf pans, and baking sheets for delicious creations.",69,73
3000591,13,2000046,Skinny Blue Jeans,Warm and stylish puffer jacket with a subtle star pattern. Perfect for adding a touch of wintery charm to your outfit.,50,88
3000811,12,2000455,Spring Shirt ,"Effortless one-piece outfit with multiple pockets for ultimate functionality. Perfect for work, errands, or travel.",65,24
3000483,24,2000379,AMD Radeon RX 6800 XT,Keep an eye on your home with this 360° security camera. Live stream footage and receive alerts for peace of mind.,69,92
3000312,21,2000063,Nokia 7.2,"Breathe easy with this air purifier that removes dust, allergens, and odors from your home. Enjoy cleaner air and improved well-being.",81,62
3000716,13,2000150,White Jeans,Luxuriously soft and lightweight kimono robe for ultimate relaxation. Perfect for lounging at home or pampering yourself at the spa.,20,70
3000595,14,2000589,Current Bucket Hat,Classic denim jacket with a relaxed fit and soft touch. Layer over any outfit for timeless style.,78,100
3000322,28,2000704,HP Elite Dragonfly G2,"Breathe easy with this air purifier that removes dust, allergens, and odors from your home. Enjoy cleaner air and improved well-being.",20,85
3000094,14,2000897,Tech-Fit T-Shirt,"Pamper your feet with these ultra-soft, cushioned socks. Available in a variety of fun colors and patterns.",5,33
3000347,28,2000002,Lenovo Yoga 9i,"High-definition projector for an incredible home theater experience. Enjoy movies, games, and presentations in stunning clarity.",90,47
3000881,26,2000833,"SilverStone Technology 800W SFX-L (800W, 80 Plus Titanium)",Capture life's moments in an instant with this point-and-shoot digital camera. Easy to use and perfect for capturing memories on the go.,91,19
3000202,11,2000137,Tech Cargo Pants,Cozy and warm robe with a luxurious feel. Perfect for chilly mornings or evenings.,96,65
3000350,13,2000079,Vacation Pants,"Pamper your feet with these ultra-soft, cushioned socks. Available in a variety of fun colors and patterns.",57,70
3000673,14,2000046,Summit Earmuffs,"Effortless one-piece outfit with multiple pockets for ultimate functionality. Perfect for work, errands, or travel.",51,24
3000449,14,2000544,Serenity Sleep Mask,Classic denim jacket with a relaxed fit and soft touch. Layer over any outfit for timeless style.,51,93
3000126,28,2000086,Dell Alienware X17,"Next-level virtual reality experience with enhanced graphics, haptic feedback, and realistic movement tracking. Explore virtual worlds with unparalleled immersion.",33,93
3000542,14,2000520,Flow Baseball Cap,Ultra-lightweight and water-resistant windbreaker that folds into a compact pouch for easy carrying. Be prepared for unexpected showers on the go.,22,52
3000687,21,2000280,Realme 7 Pro,"Blast your tunes louder and clearer with this powerful portable Bluetooth speaker. Perfect for parties, outdoor adventures, or anywhere you need big sound.",25,25
3000495,21,2000072,Vivo V20,Compact and portable instant camera for capturing memories on the go. Easy to use and perfect for capturing life's spontaneous moments.,71,100
3000775,36,2000891,Snifter Glass,"Space-saving and nesting bakeware set for all your baking needs. Includes cake pans, loaf pans, and baking sheets for delicious creations.",81,99
3000175,39,2000520,Tasting Spoon,"Powerful food processor with multiple attachments for chopping, slicing, shredding, and kneading. Effortlessly prepare all your ingredients for delicious meals.",87,94
3000168,21,2000455,Lenovo K12 Pro,"Capture and print photos instantly with this easy-to-use digital camera. Fun for parties, events, or everyday memories.",43,41
3000404,14,2000398,Flow Headband,Spacious and comfortable backpack for all your travel adventures. Built-in compartments keep everything organized.,30,23
3000408,38,2000398,Krups 12-Speed Digital Hand Mixer,Start your day right with this programmable coffee maker. Brews delicious coffee with ease and keeps it hot for hours.,11,21
3000793,39,2000079,Baby Spoon,"Advanced spiralizer with interchangeable blades for endless possibilities. Create veggie noodles, ribbons, and more.",25,50
3000737,21,2000952,AirVue Air Purifier,"Turn any wall into a giant screen with this portable projector. Perfect for movie nights, presentations, or gaming.",78,49
3000255,37,2000704,Salsa Bowl,"Grow a lush indoor vertical garden with this innovative kit. Maximize space and enjoy fresh herbs, vegetables, or flowers year-round.",8,93
3000427,12,2000086,Winter Shirt,Water-resistant cargo pants with built-in phone pocket and hidden tech compartments. Stay stylish and organized.,33,60
3000575,29,2000046,Lenovo Tab M10 FHD Plus,Monitor the inside of your home with this discreet 360° security camera. Live stream footage and receive alerts for peace of mind.,34,90
3000988,22,2000835,Motorola Moto G100,Experience complete immersion with these powerful noise-canceling headphones. Premium sound quality and long battery life for uninterrupted audio bliss.,90,84
3000096,31,2000856,Bloom Wall Herb Garden Kit,The ultimate kitchen companion for spiralizing enthusiasts.  Professional-grade blades handle even the toughest vegetables with ease.,94,96
3000307,28,2000897,Asus ZenBook 13 OLED,Experience complete immersion with these powerful noise-canceling headphones. Premium sound quality and long battery life for uninterrupted audio bliss.,73,26
3000374,29,2000086,Amazon Fire 7,"Compact and portable projector for on-the-go entertainment. Perfect for presentations, movie nights, or gaming anywhere.",66,78
3000336,22,2000791,Oppo A94 5G,Experience unparalleled noise cancellation and immersive sound with these top-of-the-line earbuds. Crystal clear audio and exceptional battery life for long listening sessions.,58,19
3000162,22,2000063,Huawei Nova 8 Pro,Explore the world from above with this easy-to-fly drone. Capture stunning aerial photos and videos.,24,76
3000917,32,2000161,Butter Knife,"Expand your herb garden with this larger kit. Includes multiple pots, soil, and a variety of herb seeds. Grow fresh flavors year-round.",66,93
3000690,24,2000856,NVIDIA GeForce RTX 3080,"All-in-one smartwatch with fitness tracking, notifications, GPS, and contactless payment. Stay connected and on track.",62,12
3000434,23,2000063,AMD Ryzen 7 3700X,"Capture breathtaking aerial footage and explore further with this advanced drone. Featuring longer range, obstacle avoidance, and professional-grade camera capabilities.",76,41
3000826,15,2000856,Tranquility Loafers (different design),High-performance leggings with built-in phone pocket and sweat-wicking technology. Stay comfortable and connected during your workout.,62,66
3000870,15,2000455,Whisper Heels (different design),Effortless one-piece jumpsuit with a vibrant sunrise print. Chic and comfortable for warm weather days.,39,61
3000963,28,2000379,Google Pixelbook Go,"Ultra-high definition projector for a truly cinematic experience. Enjoy stunning visuals for movies, games, or presentations.",57,87
3000009,36,2000072,Tumbler,"Expand your herb garden with this larger kit. Includes multiple pots, soil, and a variety of herb seeds. Grow fresh flavors year-round.",69,34
3000454,21,2000704,Nubia Z20,Immerse yourself in your music with these noise-cancelling earbuds. Crystal-clear sound and long-lasting battery life.,27,25
3000485,15,2000871,Summit Snow Boots,Ultra-lightweight and water-resistant windbreaker that folds into a compact pouch for easy carrying. Be prepared for unexpected showers on the go.,61,89
3000566,31,2000123,Chop & Dice Pro Plus Food Processor,Grill like a pro with this innovative smart grill. Control temperature and monitor cooking progress right from your phone for perfectly cooked food every time.,64,6
3000571,34,2000398,Saucepan,"Space-saving and nesting bakeware set for all your baking needs. Includes cake pans, loaf pans, and baking sheets for delicious creations.",38,19
3000233,34,2000205,Dutch Oven (also used as a heavy-bottomed pan),Grill like a pro with this innovative smart grill. Control temperature and monitor cooking progress right from your phone for perfectly cooked food every time.,47,34
3000316,22,2000326,LG Velvet,Explore the world from above with this easy-to-fly drone. Capture stunning aerial photos and videos.,77,58
3000339,28,2000763,Acer Predator Helios 300,"Stylish and sleek fitness tracker that monitors steps, heart rate, and sleep. Stay motivated on your fitness journey.",33,98
3000353,24,2000341,AMD Radeon RX 6700 XT,"Ultra-high definition projector for a truly cinematic experience. Enjoy stunning visuals for movies, games, or presentations.",77,74
3000723,26,2000897,"Antec High Current Gamer Gold 850W (850W, 80 Plus Gold)",Immerse yourself in your music with these noise-cancelling earbuds. Crystal-clear sound and long-lasting battery life.,95,13
3000919,25,2000716,Patriot Viper Elite 8GB DDR4 2400MHz,Explore the world from above with this easy-to-fly drone. Capture stunning aerial photos and videos.,18,83
3000159,32,2000224,Mincing Knife,"Track your weight, body fat, and muscle mass with this smart scale and its accompanying app. Stay motivated and reach your health goals.",96,80
3000924,21,2000952,Sony Xperia Pro,"Breathe easy with this air purifier that removes dust, allergens, and odors from your home. Enjoy cleaner air and improved well-being.",55,8
3000774,34,2000086,Omelette Pan,"Space-saving and nesting bakeware set for all your baking needs. Includes cake pans, loaf pans, and baking sheets for delicious creations.",27,51
3000956,21,2000716,Click+ Instant Camera (Mini),Charge your phone wirelessly with this sleek and convenient charging pad.  Simply place your phone down and power up.,76,36
3000303,15,2000455,Current Platform Sneakers (different design),Flowy maxi dress with a dreamy floral print. Effortlessly chic for any occasion.,8,12
3000331,21,2000891,Google Pixel 4 XL,Charge your phone wirelessly with this sleek and convenient charging pad.  Simply place your phone down and power up.,64,48
3000848,35,2000968,Cylindrical Grinder,Advanced sous vide cooker with Wi-Fi connectivity and app control. Monitor cooking progress remotely and achieve perfectly cooked food every time.,11,55
3000502,25,2000072,Samsung 32GB DDR4 2666MHz ECC Registered RAM,Explore the world from above with this easy-to-fly drone. Capture stunning aerial photos and videos.,55,16
3000644,38,2000790,Smeg 50's Retro Style Aesthetic Stand Mixer,"Grow fresh herbs all year round with this easy-to-use kit. Includes seeds, soil, and a stylish planter.",50,43
3000492,15,2000161,Aura Ankle Boots (different design),Cozy and supportive slippers with a fun and playful design. Keep your feet warm and comfortable at home.,3,69
3000049,11,2000320,Daydream Leggings,Breezy and stylish shift dress with a vibrant sunrise print. Effortless elegance for warm weather days.,28,32
3000392,15,2000652,Tranquility Loafers (different design),Performance t-shirt with sweat-wicking technology and built-in media pocket for easy access to your phone.  Stay cool and connected during your workout.,40,32
3000880,26,2000891,"AORUS P850W (850W, 80 Plus Gold)","Blast your tunes worry-free with this waterproof and dustproof portable speaker. Perfect for pool parties, beach adventures, or any outdoor activity.",90,23
3000019,25,2000063,Adata XPG Spectrix D41 RGB 16GB (2x8GB) DDR4 3000MHz,Compact and portable instant camera for capturing memories on the go. Easy to use and perfect for capturing life's spontaneous moments.,93,60
3000379,31,2000248,Chop & Dice Pro Food Processor,"Powerful blender that pulverizes ingredients for smoothies, soups, and more. Perfect for creating healthy and delicious meals.",1,15
3000839,27,2000326,SilverStone Technology Sugo SG13 - Mini-ITX,"Compact and portable projector for on-the-go entertainment. Perfect for presentations, movie nights, or gaming anywhere.",77,86
3000282,23,2000398,Intel Xeon W-3223,Experience complete immersion with these powerful noise-canceling headphones. Premium sound quality and long battery life for uninterrupted audio bliss.,7,56
3000718,36,2000086,Beer Stein,"Achieve restaurant-quality results at home with this sous vide precision cooker. Perfect for cooking meat, fish, and vegetables to a perfect temperature.",49,93
3000280,14,2000398,Performance Trucker Hat,Warm and stylish puffer jacket with a subtle star pattern. Perfect for adding a touch of wintery charm to your outfit.,26,36
3000638,21,2000968,Motorola Edge 20 Pro,Capture life's moments in an instant with this point-and-shoot digital camera. Easy to use and perfect for capturing memories on the go.,6,10
3000288,32,2000845,Gyuto Knife,Leak-proof and stackable food containers for on-the-go meals or meal prep. Keeps food fresh and organized.,49,78
3000014,35,2000763,Stump Grinder,"Space-saving and nesting bakeware set for all your baking needs. Includes cake pans, loaf pans, and baking sheets for delicious creations.",63,8
3000972,28,2000455,Dell Inspiron 15 5000,Experience unparalleled noise cancellation and immersive sound with these top-of-the-line earbuds. Crystal clear audio and exceptional battery life for long listening sessions.,26,95
3000565,11,2000704,Zen Kimono Robe,Ultra-lightweight and water-resistant windbreaker that folds into a compact pouch for easy carrying. Be prepared for unexpected showers on the go.,95,8
3000630,15,2000123,Whisper Heels (different design),Waterproof and breathable rain jacket for all-weather adventures. Packs down small for easy carrying and keeps you dry in any storm.,35,71
3000263,25,2000763,T-Force Delta RGB 32GB (2x16GB) DDR4 3600MHz,"Next-level virtual reality experience with enhanced graphics, haptic feedback, and realistic movement tracking. Explore virtual worlds with unparalleled immersion.",90,73
3000648,15,2000123,Night Owl Slippers,Breathable and moisture-wicking tank top with a mesh back for maximum ventilation. Stay cool and comfortable during your toughest workouts.,47,41
3000890,39,2000455,Egg Spoon,"Add julienne functionality to your existing spiralizer. Create julienne vegetables for stir-fries, salads, and more.",55,56
3000304,22,2000320,Asus Zenfone 7 Pro,"High-definition projector for an incredible home theater experience. Enjoy movies, games, and presentations in stunning clarity.",4,8
3000901,21,2000716,Pulse Max Smartwatch,Immerse yourself in your music with these noise-cancelling earbuds. Crystal-clear sound and long-lasting battery life.,25,84
3000245,28,2000086,Lenovo Legion 5 Pro,Charge your phone wirelessly with this sleek and convenient charging pad.  Simply place your phone down and power up.,24,53
3000958,33,2000248,Mini/Compact Wok,Advanced sous vide cooker with Wi-Fi connectivity and app control. Monitor cooking progress remotely and achieve perfectly cooked food every time.,49,15
3000177,21,2000161,Vue 360° Security Camera,Charge your phone wirelessly with this sleek and convenient charging pad.  Simply place your phone down and power up.,95,56
3000637,36,2000320,Julep Cup,"Powerful food processor with multiple attachments for chopping, slicing, shredding, and kneading. Effortlessly prepare all your ingredients for delicious meals.",53,81
3000916,38,2000063,Vonshef Electric Mixer,Craft your own sparkling water at home with this fun and easy-to-use soda maker. Add a splash of flavor for a refreshing beverage.,98,81
3000423,36,2000652,Cognac Glass,Stylish and leak-proof glass food containers for storing food or meal prep. Safe for reheating in the,77,79
3000023,12,2000398,Summer Shirt,Performance t-shirt with sweat-wicking technology and built-in media pocket for easy access to your phone.  Stay cool and connected during your workout.,45,35
3000715,39,2000589,Melon Baller (often spoon-shaped),"Expand your herb garden with this larger kit. Includes multiple pots, soil, and a variety of herb seeds. Grow fresh flavors year-round.",33,36
3000623,38,2000704,Dualit 4-Speed Professional Hand Mixer,"Powerful food processor with multiple attachments for chopping, slicing, shredding, and kneading. Effortlessly prepare all your ingredients for delicious meals.",42,54
3000710,28,2000320,HP Pavilion 15,"Compact and portable projector for on-the-go entertainment. Perfect for presentations, movie nights, or gaming anywhere.",74,35
3000052,28,2000856,"Apple MacBook Pro 13-inch (M1, 2020)",Charge your phone wirelessly with this sleek and convenient charging pad.  Simply place your phone down and power up.,5,41
3000036,32,2000594,Trimming Knife,"Add julienne functionality to your existing spiralizer. Create julienne vegetables for stir-fries, salads, and more.",20,37
3000457,36,2000287,Moscow Mule Mug,"Preserve the freshness and flavor of your food with this powerful vacuum sealer. Perfect for sous vide cooking, meal prep, and long-term food storage.",93,96
3000649,28,2000123,Acer Aspire 5,Experience complete immersion with these powerful noise-canceling headphones. Premium sound quality and long battery life for uninterrupted audio bliss.,13,41
3000308,22,2000341,Vivo X50 Pro,"High-definition projector for an incredible home theater experience. Enjoy movies, games, and presentations in stunning clarity.",78,88
