PRODUCT_ID,PRODUCT_CATEGORY_ID,SUPPLIER_ID,PRODUCT_NAME,PRODUCT_DESCRIPTION,PRODUCT_PRICE,PRODUCT_QTY_AVAILABLE
3000548,13,2000398,Stardust Tee,Durable and waterproof hiking boots for any terrain.  Ankle support and aggressive tread keep you comfortable and confident on the trail.,21,27
3000809,14,2000150,Daydream Dress,Soft and comfortable sweatpants with a relaxed fit. Perfect for lounging at home or running errands in style.,28,47
3000082,39,2000072,Smart Air Fryer with Recipe App,"Space-saving and nesting bakeware set for all your baking needs. Includes cake pans, loaf pans, and baking sheets for delicious creations.",14,79
3000154,21,2000594,Drone Xplorer,"Advanced smartwatch with built-in GPS, health monitoring, contactless payment, and advanced fitness tracking. Stay connected, on track, and informed with a sleek and sophisticated design.",12,64
3000622,13,2000790,Daydream Leggings,Comfy and stylish tee with a shimmering constellation design.  Shine bright wherever you go.,80,76
3000871,21,2000224,Snap Wireless Charger (Car),Keep an eye on your home with this 360° security camera. Live stream footage and receive alerts for peace of mind.,70,24
3000444,39,2000791,Precision Blender,"Cutlery set with razor-sharp, stainless steel blades for effortless slicing and dicing.  Elegant design complements any kitchen.",62,6
3000662,21,2000520,Beam Pro Projector,Charge your phone wirelessly with this sleek and convenient charging pad.  Simply place your phone down and power up.,19,26
3000918,38,2000625,Slice & Serve Knife Set,"Achieve restaurant-quality results at home with this sous vide precision cooker. Perfect for cooking meat, fish, and vegetables to a perfect temperature.",84,76
3000873,34,2000137,Bloom XL Herb Garden Kit,"Add julienne functionality to your existing spiralizer. Create julienne vegetables for stir-fries, salads, and more.",9,10
3000391,31,2000968,Fizz & Sparkle Soda Maker,"Track your weight, body fat, and muscle mass with this smart scale and its accompanying app. Stay motivated and reach your health goals.",34,58
3000805,15,2000046,Daydream Sleep Shorts,Durable and waterproof hiking boots for any terrain.  Ankle support and aggressive tread keep you comfortable and confident on the trail.,22,60
3000685,12,2000659,Traverse Rain Jacket,Breathable and moisture-wicking tank top with a mesh back for maximum ventilation. Stay cool and comfortable during your toughest workouts.,51,56
3000004,25,2000398,Beam Mini Projector,"High-definition projector for an incredible home theater experience. Enjoy movies, games, and presentations in stunning clarity.",45,83
3000463,26,2000379,Vue 360° Outdoor Security Camera,Charge your phone wirelessly with this sleek and convenient charging pad.  Simply place your phone down and power up.,68,82
3000657,15,2000704,Night Owl Slippers,Durable and waterproof hiking boots for any terrain.  Ankle support and aggressive tread keep you comfortable and confident on the trail.,10,96
3000547,31,2000652,Bloom Herb Garden Kit,Advanced sous vide cooker with Wi-Fi connectivity and voice control. Monitor cooking progress with ease and achieve perfectly cooked meals using voice commands.,72,63
3000898,12,2000763,Zen Sweatpants,"Pamper your feet with these ultra-soft, cushioned socks. Available in a variety of fun colors and patterns.",55,28
3000370,30,2000150,Slice & Serve Knife Set,Craft your own sparkling water at home with this fun and easy-to-use soda maker. Add a splash of flavor for a refreshing beverage.,74,49
3000603,22,2000086,VR Odyssey Headset Pro,"Keep an eye on your property with this weatherproof 360° security camera. Live stream footage, receive alerts, and deter potential intruders.",33,90
3000223,21,2000832,VR Odyssey Headset Pro,Keep an eye on your home with this 360° security camera. Live stream footage and receive alerts for peace of mind.,97,28
3000012,37,2000072,Spiral Pro Vegetable Spiralizer,"Powerful food processor with multiple attachments for chopping, slicing, shredding, and kneading. Effortlessly prepare all your ingredients for delicious meals.",92,92
3000755,28,2000165,Amplify Max+ Noise-Canceling Earbuds,"All-in-one smartwatch with fitness tracking, notifications, GPS, and contactless payment. Stay connected and on track.",32,23
3000364,33,2000455,Bloom XL Herb Garden Kit,"Advanced spiralizer with interchangeable blades for endless possibilities. Create veggie noodles, ribbons, and more.",94,46
3000416,26,2000520,Drone Xplorer,Compact and portable instant camera for capturing memories on the go. Easy to use and perfect for capturing life's spontaneous moments.,41,52
3000801,21,2000379,Beam Pro+ Projector,"Next-level virtual reality experience with enhanced graphics, haptic feedback, and realistic movement tracking. Explore virtual worlds with unparalleled immersion.",100,60
3000663,35,2000398,Slice & Serve Knife Set,"Powerful and versatile hand blender for effortless blending, pureeing, and whipping. Perfect for soups, smoothies, dips, and more.",40,23
3000791,11,2000791,Zen Sweatpants,Durable and waterproof hiking boots for any terrain.  Ankle support and aggressive tread keep you comfortable and confident on the trail.,84,92
3000105,36,2000856,Precision Immersion Blender,"Space-saving and nesting bakeware set for all your baking needs. Includes cake pans, loaf pans, and baking sheets for delicious creations.",40,59
3000922,14,2000659,Starlight Puffer Jacket,Breathable and moisture-wicking tank top for your toughest workouts. Rise from any challenge in style.,49,84
3000351,12,2000057,Zen Sweatpants,"Effortless one-piece outfit with multiple pockets for ultimate functionality. Perfect for work, errands, or travel.",78,89
3000134,30,2000224,Stack & Store Bakeware Set,"Space-saving and nesting bakeware set for all your baking needs. Includes cake pans, loaf pans, and baking sheets for delicious creations.",69,73
3000591,13,2000046,Utility Jumpsuit,Warm and stylish puffer jacket with a subtle star pattern. Perfect for adding a touch of wintery charm to your outfit.,50,88
3000811,12,2000455,Night Owl Robe,"Effortless one-piece outfit with multiple pockets for ultimate functionality. Perfect for work, errands, or travel.",65,24
3000483,24,2000379,Amplify Max Noise-Canceling Headphones,Keep an eye on your home with this 360° security camera. Live stream footage and receive alerts for peace of mind.,69,92
3000312,21,2000063,Click+ Instant Camera,"Breathe easy with this air purifier that removes dust, allergens, and odors from your home. Enjoy cleaner air and improved well-being.",81,62
3000716,13,2000150,Phoenix Tank Top,Luxuriously soft and lightweight kimono robe for ultimate relaxation. Perfect for lounging at home or pampering yourself at the spa.,20,70
3000595,14,2000589,Sunset Joggers,Classic denim jacket with a relaxed fit and soft touch. Layer over any outfit for timeless style.,78,100
3000322,28,2000704,Beam Mini Projector,"Breathe easy with this air purifier that removes dust, allergens, and odors from your home. Enjoy cleaner air and improved well-being.",20,85
3000094,14,2000897,Tech-Fit T-Shirt,"Pamper your feet with these ultra-soft, cushioned socks. Available in a variety of fun colors and patterns.",5,33
3000347,28,2000002,Click+ Instant Camera (Mini),"High-definition projector for an incredible home theater experience. Enjoy movies, games, and presentations in stunning clarity.",90,47
3000881,26,2000833,Vue 360° Security Camera (Indoor),Capture life's moments in an instant with this point-and-shoot digital camera. Easy to use and perfect for capturing memories on the go.,91,19
3000202,11,2000137,Tech Cargo Pants,Cozy and warm robe with a luxurious feel. Perfect for chilly mornings or evenings.,96,65
3000350,13,2000079,Night Owl Robe,"Pamper your feet with these ultra-soft, cushioned socks. Available in a variety of fun colors and patterns.",57,70
3000673,14,2000046,Sunrise Shift Dress,"Effortless one-piece outfit with multiple pockets for ultimate functionality. Perfect for work, errands, or travel.",51,24
3000449,14,2000544,Tech Cargo Pants,Classic denim jacket with a relaxed fit and soft touch. Layer over any outfit for timeless style.,51,93
3000126,28,2000086,Snap+ Wireless Charger Pad (Dual),"Next-level virtual reality experience with enhanced graphics, haptic feedback, and realistic movement tracking. Explore virtual worlds with unparalleled immersion.",33,93
3000542,14,2000520,Wanderlust Backpack,Ultra-lightweight and water-resistant windbreaker that folds into a compact pouch for easy carrying. Be prepared for unexpected showers on the go.,22,52
3000687,21,2000280,Amplify Max+ Noise-Canceling Earbuds,"Blast your tunes louder and clearer with this powerful portable Bluetooth speaker. Perfect for parties, outdoor adventures, or anywhere you need big sound.",25,25
3000495,21,2000072,AirVue Air Purifier,Compact and portable instant camera for capturing memories on the go. Easy to use and perfect for capturing life's spontaneous moments.,71,100
3000775,36,2000891,Bloom XL Herb Garden Kit,"Space-saving and nesting bakeware set for all your baking needs. Includes cake pans, loaf pans, and baking sheets for delicious creations.",81,99
3000175,39,2000520,Stack & Store Food Containers,"Powerful food processor with multiple attachments for chopping, slicing, shredding, and kneading. Effortlessly prepare all your ingredients for delicious meals.",87,94
3000168,21,2000455,Snap+ Wireless Charger Stand,"Capture and print photos instantly with this easy-to-use digital camera. Fun for parties, events, or everyday memories.",43,41
3000404,14,2000398,Wanderlust Backpack,Spacious and comfortable backpack for all your travel adventures. Built-in compartments keep everything organized.,30,23
3000408,30,2000398,Precision Knife Sharpener,Start your day right with this programmable coffee maker. Brews delicious coffee with ease and keeps it hot for hours.,11,21
3000793,39,2000079,Sous Vide Precision Cooker Pro,"Advanced spiralizer with interchangeable blades for endless possibilities. Create veggie noodles, ribbons, and more.",25,50
3000737,20,2000952,AirVue Air Purifier,"Turn any wall into a giant screen with this portable projector. Perfect for movie nights, presentations, or gaming.",78,49
3000255,37,2000704,Stack & Store Lunch Box Set,"Grow a lush indoor vertical garden with this innovative kit. Maximize space and enjoy fresh herbs, vegetables, or flowers year-round.",8,93
3000427,12,2000086,Night Owl Pajamas,Water-resistant cargo pants with built-in phone pocket and hidden tech compartments. Stay stylish and organized.,33,60
3000575,29,2000046,Drone Xplorer,Monitor the inside of your home with this discreet 360° security camera. Live stream footage and receive alerts for peace of mind.,34,90
3000988,22,2000835,Pulse Fitness Tracker,Experience complete immersion with these powerful noise-canceling headphones. Premium sound quality and long battery life for uninterrupted audio bliss.,90,84
3000096,31,2000856,Bloom Wall Herb Garden Kit,The ultimate kitchen companion for spiralizing enthusiasts.  Professional-grade blades handle even the toughest vegetables with ease.,94,96
3000307,28,2000897,Drone Xplorer,Experience complete immersion with these powerful noise-canceling headphones. Premium sound quality and long battery life for uninterrupted audio bliss.,73,26
3000374,29,2000086,Beam Mini Projector,"Compact and portable projector for on-the-go entertainment. Perfect for presentations, movie nights, or gaming anywhere.",66,78
3000336,21,2000791,Beam Pro+ Projector,Experience unparalleled noise cancellation and immersive sound with these top-of-the-line earbuds. Crystal clear audio and exceptional battery life for long listening sessions.,58,19
3000162,22,2000063,AirVue Air Purifier,Explore the world from above with this easy-to-fly drone. Capture stunning aerial photos and videos.,24,76
3000917,32,2000161,Chop & Dice Pro Plus Food Processor,"Expand your herb garden with this larger kit. Includes multiple pots, soil, and a variety of herb seeds. Grow fresh flavors year-round.",66,93
3000690,24,2000856,Click+ Instant Camera,"All-in-one smartwatch with fitness tracking, notifications, GPS, and contactless payment. Stay connected and on track.",62,12
3000434,23,2000063,Amplify Max+ Noise-Canceling Earbuds,"Capture breathtaking aerial footage and explore further with this advanced drone. Featuring longer range, obstacle avoidance, and professional-grade camera capabilities.",76,41
3000826,15,2000856,Zen Sweatpants,High-performance leggings with built-in phone pocket and sweat-wicking technology. Stay comfortable and connected during your workout.,62,66
3000870,15,2000455,Traverse Windbreaker (Packable),Effortless one-piece jumpsuit with a vibrant sunrise print. Chic and comfortable for warm weather days.,39,61
3000963,28,2000379,Amplify Max Noise-Canceling Headphones,"Ultra-high definition projector for a truly cinematic experience. Enjoy stunning visuals for movies, games, or presentations.",57,87
3000009,36,2000072,Sous Vide Precision Cooker Wifi,"Expand your herb garden with this larger kit. Includes multiple pots, soil, and a variety of herb seeds. Grow fresh flavors year-round.",69,34
3000454,21,2000704,Click+ Instant Camera (Mini),Immerse yourself in your music with these noise-cancelling earbuds. Crystal-clear sound and long-lasting battery life.,27,25
3000485,15,2000871,Cozy Socks (3-pack),Ultra-lightweight and water-resistant windbreaker that folds into a compact pouch for easy carrying. Be prepared for unexpected showers on the go.,61,89
3000566,31,2000123,Chop & Dice Pro Plus Food Processor,Grill like a pro with this innovative smart grill. Control temperature and monitor cooking progress right from your phone for perfectly cooked food every time.,64,6
3000571,34,2000398,Sous Vide Precision Cooker Pro,"Space-saving and nesting bakeware set for all your baking needs. Includes cake pans, loaf pans, and baking sheets for delicious creations.",38,19
3000233,34,2000205,Bloom Sky Vertical Garden Kit,Grill like a pro with this innovative smart grill. Control temperature and monitor cooking progress right from your phone for perfectly cooked food every time.,47,34
3000316,22,2000326,Groove Max Portable Speaker,Explore the world from above with this easy-to-fly drone. Capture stunning aerial photos and videos.,77,58
3000339,28,2000763,Pulse Max Smartwatch,"Stylish and sleek fitness tracker that monitors steps, heart rate, and sleep. Stay motivated on your fitness journey.",33,98
3000353,24,2000341,Pulse Max Smartwatch,"Ultra-high definition projector for a truly cinematic experience. Enjoy stunning visuals for movies, games, or presentations.",77,74
3000723,26,2000897,Pulse Max Smartwatch,Immerse yourself in your music with these noise-cancelling earbuds. Crystal-clear sound and long-lasting battery life.,95,13
3000919,25,2000716,AirVue Air Purifier,Explore the world from above with this easy-to-fly drone. Capture stunning aerial photos and videos.,18,83
3000159,32,2000224,Sous Vide Precision Cooker Pro,"Track your weight, body fat, and muscle mass with this smart scale and its accompanying app. Stay motivated and reach your health goals.",96,80
3000924,21,2000952,Snap Wireless Charger,"Breathe easy with this air purifier that removes dust, allergens, and odors from your home. Enjoy cleaner air and improved well-being.",55,8
3000774,34,2000086,Fizz & Sparkle Soda Maker,"Space-saving and nesting bakeware set for all your baking needs. Includes cake pans, loaf pans, and baking sheets for delicious creations.",27,51
3000956,21,2000716,Click+ Instant Camera (Mini),Charge your phone wirelessly with this sleek and convenient charging pad.  Simply place your phone down and power up.,76,36
3000303,15,2000455,Traverse Windbreaker,Flowy maxi dress with a dreamy floral print. Effortlessly chic for any occasion.,8,12
3000331,21,2000891,Drone Xplorer,Charge your phone wirelessly with this sleek and convenient charging pad.  Simply place your phone down and power up.,64,48
3000848,35,2000968,Morning Brew Coffee Maker,Advanced sous vide cooker with Wi-Fi connectivity and app control. Monitor cooking progress remotely and achieve perfectly cooked food every time.,11,55
3000502,25,2000072,Beam Mini Projector,Explore the world from above with this easy-to-fly drone. Capture stunning aerial photos and videos.,55,16
3000644,38,2000790,Sous Vide Precision Cooker Pro,"Grow fresh herbs all year round with this easy-to-use kit. Includes seeds, soil, and a stylish planter.",50,43
3000492,15,2000161,Zen Sweatpants,Cozy and supportive slippers with a fun and playful design. Keep your feet warm and comfortable at home.,3,69
3000049,11,2000320,Daydream Leggings,Breezy and stylish shift dress with a vibrant sunrise print. Effortless elegance for warm weather days.,28,32
3000392,15,2000652,Traverse Rain Jacket,Performance t-shirt with sweat-wicking technology and built-in media pocket for easy access to your phone.  Stay cool and connected during your workout.,40,32
3000880,26,2000891,Snap Wireless Charger,"Blast your tunes worry-free with this waterproof and dustproof portable speaker. Perfect for pool parties, beach adventures, or any outdoor activity.",90,23
3000019,25,2000063,Pulse Max Smartwatch,Compact and portable instant camera for capturing memories on the go. Easy to use and perfect for capturing life's spontaneous moments.,93,60
3000379,31,2000248,Chop & Dice Pro Food Processor,"Powerful blender that pulverizes ingredients for smoothies, soups, and more. Perfect for creating healthy and delicious meals.",1,15
3000839,27,2000326,Amplify Noise-Canceling Earbuds,"Compact and portable projector for on-the-go entertainment. Perfect for presentations, movie nights, or gaming anywhere.",77,86
3000282,23,2000398,Groove Max Portable Speaker,Experience complete immersion with these powerful noise-canceling headphones. Premium sound quality and long battery life for uninterrupted audio bliss.,7,56
3000718,36,2000086,Bloom XL Herb Garden Kit,"Achieve restaurant-quality results at home with this sous vide precision cooker. Perfect for cooking meat, fish, and vegetables to a perfect temperature.",49,93
3000280,14,2000398,Starlight Puffer Jacket,Warm and stylish puffer jacket with a subtle star pattern. Perfect for adding a touch of wintery charm to your outfit.,26,36
3000638,21,2000968,VR Odyssey Headset Pro,Capture life's moments in an instant with this point-and-shoot digital camera. Easy to use and perfect for capturing memories on the go.,6,10
3000288,32,2000845,Spiral Pro Vegetable Spiralizer,Leak-proof and stackable food containers for on-the-go meals or meal prep. Keeps food fresh and organized.,49,78
3000014,35,2000763,Stack & Store Food Containers,"Space-saving and nesting bakeware set for all your baking needs. Includes cake pans, loaf pans, and baking sheets for delicious creations.",63,8
3000972,28,2000455,Snap+ Wireless Charger Stand,Experience unparalleled noise cancellation and immersive sound with these top-of-the-line earbuds. Crystal clear audio and exceptional battery life for long listening sessions.,26,95
3000565,11,2000704,Zen Kimono Robe,Ultra-lightweight and water-resistant windbreaker that folds into a compact pouch for easy carrying. Be prepared for unexpected showers on the go.,95,8
3000630,15,2000123,Tech Cargo Pants,Waterproof and breathable rain jacket for all-weather adventures. Packs down small for easy carrying and keeps you dry in any storm.,35,71
3000263,25,2000763,Pulse Fitness Tracker,"Next-level virtual reality experience with enhanced graphics, haptic feedback, and realistic movement tracking. Explore virtual worlds with unparalleled immersion.",90,73
3000648,15,2000123,Night Owl Slippers,Breathable and moisture-wicking tank top with a mesh back for maximum ventilation. Stay cool and comfortable during your toughest workouts.,47,41
3000890,39,2000455,Chop & Dice Food Processor,"Add julienne functionality to your existing spiralizer. Create julienne vegetables for stir-fries, salads, and more.",55,56
3000304,22,2000320,Snap Wireless Charger,"High-definition projector for an incredible home theater experience. Enjoy movies, games, and presentations in stunning clarity.",4,8
3000901,20,2000716,Pulse Max Smartwatch,Immerse yourself in your music with these noise-cancelling earbuds. Crystal-clear sound and long-lasting battery life.,25,84
3000245,28,2000086,Drone Xplorer Pro,Charge your phone wirelessly with this sleek and convenient charging pad.  Simply place your phone down and power up.,24,53
3000958,33,2000248,Sous Vide Precision Cooker Wifi,Advanced sous vide cooker with Wi-Fi connectivity and app control. Monitor cooking progress remotely and achieve perfectly cooked food every time.,49,15
3000177,20,2000161,Vue 360° Security Camera,Charge your phone wirelessly with this sleek and convenient charging pad.  Simply place your phone down and power up.,95,56
3000637,36,2000320,Smart Scale with App,"Powerful food processor with multiple attachments for chopping, slicing, shredding, and kneading. Effortlessly prepare all your ingredients for delicious meals.",53,81
3000916,30,2000063,Sous Vide Vacuum Sealer,Craft your own sparkling water at home with this fun and easy-to-use soda maker. Add a splash of flavor for a refreshing beverage.,98,81
3000423,36,2000652,Chop & Dice Food Processor,Stylish and leak-proof glass food containers for storing food or meal prep. Safe for reheating in the,77,79
3000023,12,2000398,Daydream Denim Jacket,Performance t-shirt with sweat-wicking technology and built-in media pocket for easy access to your phone.  Stay cool and connected during your workout.,45,35
3000715,39,2000589,Smart Scale with App,"Expand your herb garden with this larger kit. Includes multiple pots, soil, and a variety of herb seeds. Grow fresh flavors year-round.",33,36
3000623,30,2000704,Stack & Store Food Containers (Glass),"Powerful food processor with multiple attachments for chopping, slicing, shredding, and kneading. Effortlessly prepare all your ingredients for delicious meals.",42,54
3000710,28,2000320,Groove Max+ Portable Speaker (Waterproof),"Compact and portable projector for on-the-go entertainment. Perfect for presentations, movie nights, or gaming anywhere.",74,35
3000052,28,2000856,Vue 360° Outdoor Security Camera,Charge your phone wirelessly with this sleek and convenient charging pad.  Simply place your phone down and power up.,5,41
3000036,32,2000594,Spiralizer Vegetable Cutter,"Add julienne functionality to your existing spiralizer. Create julienne vegetables for stir-fries, salads, and more.",20,37
3000457,36,2000287,Spiralizer Vegetable Cutter,"Preserve the freshness and flavor of your food with this powerful vacuum sealer. Perfect for sous vide cooking, meal prep, and long-term food storage.",93,96
3000649,28,2000123,Pulse+ Smartwatch,Experience complete immersion with these powerful noise-canceling headphones. Premium sound quality and long battery life for uninterrupted audio bliss.,13,41
3000308,21,2000341,Beam Pro Projector,"High-definition projector for an incredible home theater experience. Enjoy movies, games, and presentations in stunning clarity.",78,88
